subject,proficiency,word_type,word,acc,rt,version,data
subject_48,high,true_word,smile,0,166.5935631966541,2023.2.3,20251002
subject_48,high,true_word,apple,1,179.8247022951502,2023.2.3,20251002
subject_48,high,pseudoword,drangle,1,269.75922293468585,2023.2.3,20251002
subject_48,high,non_word,qhxfs,1,337.61798523769556,2023.2.3,20251002
subject_48,high,true_word,apple,1,169.61571966329592,2023.2.3,20251002
subject_48,high,pseudoword,clembid,1,266.12952650613346,2023.2.3,20251002
subject_48,high,pseudoword,plenimate,1,276.86703556840814,2023.2.3,20251002
subject_48,high,true_word,bread,1,171.56718787811823,2023.2.3,20251002
subject_48,high,non_word,xkrskm,1,323.99648057328,2023.2.3,20251002
subject_48,high,true_word,cloud,1,196.58387846334227,2023.2.3,20251002
subject_48,high,non_word,qrn,0,347.3123794006277,2023.2.3,20251002
subject_48,high,true_word,house,1,187.70736404695128,2023.2.3,20251002
subject_48,high,non_word,tdytt,1,355.4250161970932,2023.2.3,20251002
subject_48,high,pseudoword,noment,1,276.26996887548046,2023.2.3,20251002
subject_48,high,true_word,smile,1,177.25085361388662,2023.2.3,20251002
subject_48,high,true_word,plant,1,189.01450391258172,2023.2.3,20251002
subject_48,high,true_word,river,1,193.56024732127796,2023.2.3,20251002
subject_48,high,non_word,zmdd,1,322.110763271272,2023.2.3,20251002
subject_48,high,pseudoword,glorp,1,263.56088039418034,2023.2.3,20251002
subject_48,high,pseudoword,clembid,1,275.2690348948554,2023.2.3,20251002
subject_48,high,non_word,xtfbf,1,354.23599152039657,2023.2.3,20251002
subject_48,high,true_word,river,0,174.61721009513417,2023.2.3,20251002
subject_48,high,non_word,qrn,1,352.2768228201202,2023.2.3,20251002
subject_48,high,pseudoword,sprentle,1,276.9405719529007,2023.2.3,20251002
subject_48,high,non_word,krsf,1,354.73271489185584,2023.2.3,20251002
subject_48,high,non_word,tdytt,1,359.6247856036402,2023.2.3,20251002
subject_48,high,non_word,xkrskm,1,341.86300925627114,2023.2.3,20251002
subject_48,high,non_word,zmdd,0,335.39275410693307,2023.2.3,20251002
subject_48,high,pseudoword,drangle,1,272.3583555908501,2023.2.3,20251002
subject_48,high,non_word,xtfbf,1,350.70518017103893,2023.2.3,20251002
subject_48,high,pseudoword,tremion,1,256.4276572639508,2023.2.3,20251002
subject_48,high,true_word,table,1,164.9053552473378,2023.2.3,20251002
subject_48,high,true_word,cloud,1,175.54645527078344,2023.2.3,20251002
subject_48,high,pseudoword,squank,1,268.2444144285717,2023.2.3,20251002
subject_48,high,pseudoword,flicket,1,247.30343333269948,2023.2.3,20251002
subject_48,high,non_word,txp,1,330.4451341560068,2023.2.3,20251002
subject_48,high,non_word,qhxfs,1,343.7494920504545,2023.2.3,20251002
subject_48,high,true_word,table,1,175.88607494056373,2023.2.3,20251002
subject_48,high,pseudoword,noment,1,263.43521526066013,2023.2.3,20251002
subject_48,high,pseudoword,glorp,1,251.55415134285215,2023.2.3,20251002
subject_48,high,true_word,bread,1,160.44435095947776,2023.2.3,20251002
subject_48,high,non_word,txp,1,330.4514499962116,2023.2.3,20251002
subject_48,high,true_word,plant,1,189.99426900881096,2023.2.3,20251002
subject_48,high,pseudoword,stroof,0,241.33313115674343,2023.2.3,20251002
subject_48,high,true_word,house,1,179.06090911329585,2023.2.3,20251002
subject_49,low,pseudoword,noment,1,506.2358861117552,2023.2.3,20251002
subject_49,low,pseudoword,drangle,1,504.3689244853608,2023.2.3,20251002
subject_49,low,pseudoword,plenimate,1,494.69966145202744,2023.2.3,20251002
subject_49,low,true_word,table,1,427.4158490619342,2023.2.3,20251002
subject_49,low,pseudoword,tremion,1,510.7026451020116,2023.2.3,20251002
subject_49,low,pseudoword,plenimate,1,497.5781194216844,2023.2.3,20251002
subject_49,low,true_word,cloud,0,431.8821538530274,2023.2.3,20251002
subject_49,low,non_word,pxzb,1,592.9072297070736,2023.2.3,20251002
subject_49,low,non_word,txp,0,573.9905435526256,2023.2.3,20251002
subject_49,low,pseudoword,sprentle,0,509.0380114898146,2023.2.3,20251002
subject_49,low,true_word,smile,1,428.9721596844484,2023.2.3,20251002
subject_49,low,pseudoword,clembid,1,516.8912146917622,2023.2.3,20251002
subject_49,low,true_word,bread,1,417.1888259899101,2023.2.3,20251002
subject_49,low,true_word,smile,1,428.80897660031025,2023.2.3,20251002
subject_49,low,non_word,krsf,1,597.0710172901507,2023.2.3,20251002
subject_49,low,non_word,qrn,1,575.2838548881392,2023.2.3,20251002
subject_49,low,non_word,xzjhx,1,566.6371473849904,2023.2.3,20251002
subject_49,low,true_word,bread,1,430.294330813397,2023.2.3,20251002
subject_49,low,true_word,plant,1,407.92090008193014,2023.2.3,20251002
subject_49,low,pseudoword,stroof,1,487.92093055813876,2023.2.3,20251002
subject_49,low,non_word,xzjhx,1,569.9587611210698,2023.2.3,20251002
subject_49,low,true_word,chair,1,433.0232778069312,2023.2.3,20251002
subject_49,low,pseudoword,sprentle,1,484.5864723478965,2023.2.3,20251002
subject_49,low,non_word,txp,1,588.8652904470933,2023.2.3,20251002
subject_49,low,pseudoword,tremion,1,511.95080727884044,2023.2.3,20251002
subject_49,low,pseudoword,stroof,1,498.82415776377246,2023.2.3,20251002
subject_49,low,pseudoword,clembid,1,514.0086675097066,2023.2.3,20251002
subject_49,low,true_word,table,1,431.6939044397263,2023.2.3,20251002
subject_49,low,non_word,xtfbf,1,566.2501290279646,2023.2.3,20251002
subject_49,low,non_word,qrn,1,563.9344184598405,2023.2.3,20251002
subject_49,low,non_word,tdytt,1,579.6147764106325,2023.2.3,20251002
subject_49,low,pseudoword,glorp,1,490.88129012989907,2023.2.3,20251002
subject_49,low,non_word,zmdd,1,595.457763900141,2023.2.3,20251002
subject_49,low,pseudoword,flicket,1,517.2544706732887,2023.2.3,20251002
subject_49,low,non_word,xkrskm,1,585.1731507767973,2023.2.3,20251002
subject_49,low,true_word,apple,1,418.24387926282407,2023.2.3,20251002
subject_49,low,pseudoword,noment,1,494.47977472102735,2023.2.3,20251002
subject_49,low,non_word,xkrskm,1,595.5501934308654,2023.2.3,20251002
subject_49,low,non_word,krsf,1,560.8255166697064,2023.2.3,20251002
subject_49,low,pseudoword,flicket,1,500.12535935458834,2023.2.3,20251002
subject_49,low,non_word,qhxfs,1,584.1457930455938,2023.2.3,20251002
subject_49,low,non_word,xtfbf,1,587.7279216007371,2023.2.3,20251002
subject_49,low,pseudoword,squank,1,515.4118572538409,2023.2.3,20251002
subject_49,low,true_word,plant,1,430.2329962500674,2023.2.3,20251002
subject_49,low,true_word,chair,1,413.78936258781596,2023.2.3,20251002
subject_49,low,true_word,house,1,431.34398816094296,2023.2.3,20251002
subject_49,low,true_word,river,1,433.9430993483051,2023.2.3,20251002
subject_49,low,non_word,pxzb,1,565.8671040353635,2023.2.3,20251002
subject_49,low,true_word,house,0,411.8965182193085,2023.2.3,20251002
subject_49,low,true_word,music,1,402.671887517369,2023.2.3,20251002
subject_49,low,pseudoword,squank,1,490.45740845319887,2023.2.3,20251002
subject_49,low,non_word,qhxfs,1,568.5545335030571,2023.2.3,20251002
subject_49,low,non_word,zmdd,1,586.1864759835657,2023.2.3,20251002
subject_49,low,pseudoword,drangle,1,502.9665875443042,2023.2.3,20251002
subject_49,low,true_word,music,1,402.3769918465095,2023.2.3,20251002
subject_49,low,non_word,tdytt,1,573.2663611023319,2023.2.3,20251002
subject_49,low,pseudoword,glorp,1,487.9978927886474,2023.2.3,20251002
subject_49,low,true_word,river,1,433.3189031474866,2023.2.3,20251002
subject_49,low,true_word,cloud,1,424.50048736005544,2023.2.3,20251002
subject_49,low,true_word,apple,0,410.41221497626066,2023.2.3,20251002
subject_50,high,true_word,smile,1,164.8241960297335,2023.2.3,20251002
subject_50,high,pseudoword,drangle,1,274.6332187542916,2023.2.3,20251002
subject_50,high,non_word,xkrskm,1,353.25942655115045,2023.2.3,20251002
subject_50,high,pseudoword,tremion,1,265.5493573242466,2023.2.3,20251002
subject_50,high,pseudoword,clembid,1,248.14793127818444,2023.2.3,20251002
subject_50,high,pseudoword,tremion,1,240.26274889474175,2023.2.3,20251002
subject_50,high,non_word,tdytt,1,341.12260080948,2023.2.3,20251002
subject_50,high,non_word,tdytt,0,357.23157237933026,2023.2.3,20251002
subject_50,high,true_word,music,1,180.04627086706984,2023.2.3,20251002
subject_50,high,true_word,chair,1,166.31518348892976,2023.2.3,20251002
subject_50,high,pseudoword,glorp,1,264.74417517727056,2023.2.3,20251002
subject_50,high,non_word,pxzb,1,352.03419085028713,2023.2.3,20251002
subject_50,high,non_word,krsf,1,323.6420950933092,2023.2.3,20251002
subject_50,high,true_word,music,1,171.3294339341115,2023.2.3,20251002
subject_50,high,non_word,zmdd,1,332.5982848872829,2023.2.3,20251002
subject_50,high,true_word,cloud,0,179.34979822985238,2023.2.3,20251002
subject_50,high,true_word,table,1,160.3335235108881,2023.2.3,20251002
subject_50,high,true_word,cloud,1,160.2045599448067,2023.2.3,20251002
subject_50,high,non_word,xkrskm,1,331.4142963569725,2023.2.3,20251002
subject_50,high,non_word,xzjhx,1,334.3656793093565,2023.2.3,20251002
subject_50,high,true_word,house,1,166.42228030501224,2023.2.3,20251002
subject_50,high,pseudoword,squank,1,278.75608753975257,2023.2.3,20251002
subject_50,high,true_word,apple,1,173.41122585160687,2023.2.3,20251002
subject_50,high,non_word,krsf,1,341.3486757506542,2023.2.3,20251002
subject_50,high,non_word,qrn,1,341.60024590813384,2023.2.3,20251002
subject_50,high,true_word,river,1,173.52376224244608,2023.2.3,20251002
subject_50,high,non_word,txp,0,344.2337945813821,2023.2.3,20251002
subject_50,high,pseudoword,squank,1,249.89625851908104,2023.2.3,20251002
subject_50,high,non_word,txp,1,355.38234617610624,2023.2.3,20251002
subject_50,high,pseudoword,plenimate,1,252.96910833917363,2023.2.3,20251002
subject_50,high,pseudoword,plenimate,1,261.23010170228997,2023.2.3,20251002
subject_50,high,non_word,xtfbf,1,350.11843240317944,2023.2.3,20251002
subject_50,high,pseudoword,noment,1,275.8750635260204,2023.2.3,20251002
subject_50,high,pseudoword,glorp,1,243.52754073156743,2023.2.3,20251002
subject_50,high,pseudoword,flicket,1,276.42162589606886,2023.2.3,20251002
subject_50,high,pseudoword,drangle,1,252.70290946590166,2023.2.3,20251002
subject_50,high,non_word,xzjhx,1,333.00364249798673,2023.2.3,20251002
subject_50,high,non_word,qhxfs,1,329.87519450887714,2023.2.3,20251002
subject_50,high,true_word,river,1,177.06912699011596,2023.2.3,20251002
subject_50,high,pseudoword,flicket,1,266.59111542031576,2023.2.3,20251002
subject_50,high,true_word,house,1,190.43508842819443,2023.2.3,20251002
subject_50,high,pseudoword,noment,1,249.5802463864751,2023.2.3,20251002
subject_50,high,true_word,plant,1,180.60078212293806,2023.2.3,20251002
subject_50,high,true_word,bread,1,196.17281586525195,2023.2.3,20251002
subject_50,high,true_word,table,1,164.0144117136537,2023.2.3,20251002
subject_50,high,non_word,qhxfs,1,356.559348800646,2023.2.3,20251002
subject_50,high,pseudoword,stroof,1,279.4663186468696,2023.2.3,20251002
subject_50,high,true_word,smile,1,180.9615025842771,2023.2.3,20251002
subject_50,high,pseudoword,stroof,1,277.7677321691068,2023.2.3,20251002
subject_50,high,pseudoword,sprentle,1,262.7721547068911,2023.2.3,20251002
subject_50,high,non_word,pxzb,1,335.05996322896567,2023.2.3,20251002
subject_50,high,true_word,apple,0,175.97541988435174,2023.2.3,20251002
subject_50,high,true_word,plant,1,162.55703573565611,2023.2.3,20251002
subject_50,high,non_word,zmdd,1,355.334998508245,2023.2.3,20251002
subject_50,high,pseudoword,sprentle,1,262.3665824984251,2023.2.3,20251002
subject_50,high,non_word,xtfbf,1,334.6644369059891,2023.2.3,20251002
subject_50,high,pseudoword,clembid,0,254.84051123477906,2023.2.3,20251002
subject_50,high,non_word,qrn,1,356.24174672429893,2023.2.3,20251002
subject_50,high,true_word,bread,1,187.69731575273056,2023.2.3,20251002
subject_50,high,true_word,chair,1,182.8988344268456,2023.2.3,20251002
subject_51,low,true_word,table,1,413.19461698477824,2023.2.3,20251002
subject_51,low,pseudoword,squank,1,512.7594898253983,2023.2.3,20251002
subject_51,low,pseudoword,clembid,1,483.06365230461273,2023.2.3,20251002
subject_51,low,non_word,pxzb,0,572.1058285470704,2023.2.3,20251002
subject_51,low,non_word,xtfbf,1,597.2650168567507,2023.2.3,20251002
subject_51,low,pseudoword,flicket,1,511.6809681936353,2023.2.3,20251002
subject_51,low,pseudoword,glorp,1,502.8569229718081,2023.2.3,20251002
subject_51,low,true_word,music,1,426.61278395677846,2023.2.3,20251002
subject_51,low,true_word,bread,1,432.9815456772143,2023.2.3,20251002
subject_51,low,true_word,chair,1,407.810373582306,2023.2.3,20251002
subject_51,low,non_word,tdytt,1,564.2992388659062,2023.2.3,20251002
subject_51,low,non_word,xzjhx,1,580.99699693593,2023.2.3,20251002
subject_51,low,true_word,apple,1,439.7913026828514,2023.2.3,20251002
subject_51,low,pseudoword,glorp,1,519.2889169642189,2023.2.3,20251002
subject_51,low,pseudoword,clembid,1,485.5968170100569,2023.2.3,20251002
subject_51,low,pseudoword,stroof,1,519.818879782163,2023.2.3,20251002
subject_51,low,true_word,river,1,414.2823880687899,2023.2.3,20251002
subject_51,low,pseudoword,plenimate,1,510.1295315111493,2023.2.3,20251002
subject_51,low,pseudoword,sprentle,1,506.43301757628507,2023.2.3,20251002
subject_51,low,true_word,house,1,410.8073853161159,2023.2.3,20251002
subject_51,low,true_word,plant,1,430.59980196215906,2023.2.3,20251002
subject_51,low,pseudoword,noment,1,493.7806396182749,2023.2.3,20251002
subject_51,low,non_word,xtfbf,1,583.7656979074759,2023.2.3,20251002
subject_51,low,true_word,smile,1,438.31978963610453,2023.2.3,20251002
subject_51,low,true_word,plant,1,418.9386934875989,2023.2.3,20251002
subject_51,low,true_word,house,1,403.030977296972,2023.2.3,20251002
subject_51,low,non_word,xkrskm,1,564.426969940654,2023.2.3,20251002
subject_51,low,non_word,zmdd,1,563.2230681455135,2023.2.3,20251002
subject_51,low,true_word,music,1,420.31480196478384,2023.2.3,20251002
subject_51,low,pseudoword,sprentle,1,502.1668979897266,2023.2.3,20251002
subject_51,low,pseudoword,stroof,1,508.0096594862748,2023.2.3,20251002
subject_51,low,pseudoword,plenimate,1,503.0149730443811,2023.2.3,20251002
subject_51,low,non_word,zmdd,1,562.757737879214,2023.2.3,20251002
subject_51,low,pseudoword,flicket,1,507.1966151113677,2023.2.3,20251002
subject_51,low,true_word,bread,1,410.035732636237,2023.2.3,20251002
subject_51,low,true_word,table,1,416.9634593834093,2023.2.3,20251002
subject_51,low,non_word,qhxfs,0,575.9028753576875,2023.2.3,20251002
subject_51,low,true_word,chair,1,433.55158025454153,2023.2.3,20251002
subject_51,low,pseudoword,tremion,1,516.8733865412645,2023.2.3,20251002
subject_51,low,non_word,tdytt,1,572.5011993651915,2023.2.3,20251002
subject_51,low,true_word,apple,1,434.8012793587811,2023.2.3,20251002
subject_51,low,pseudoword,tremion,1,509.96950329538174,2023.2.3,20251002
subject_51,low,non_word,qrn,1,571.4747106535177,2023.2.3,20251002
subject_51,low,pseudoword,squank,1,489.76760893884733,2023.2.3,20251002
subject_51,low,true_word,cloud,1,415.09177167331546,2023.2.3,20251002
subject_51,low,non_word,xzjhx,1,563.4167592628601,2023.2.3,20251002
subject_51,low,true_word,river,1,415.71152078669496,2023.2.3,20251002
subject_51,low,non_word,txp,1,584.8407285536974,2023.2.3,20251002
subject_51,low,true_word,smile,1,422.98534632427845,2023.2.3,20251002
subject_51,low,pseudoword,drangle,1,506.27626241408495,2023.2.3,20251002
subject_51,low,non_word,krsf,1,578.918650380199,2023.2.3,20251002
subject_51,low,non_word,krsf,1,562.9474578781544,2023.2.3,20251002
subject_51,low,non_word,xkrskm,1,588.8289991953469,2023.2.3,20251002
subject_51,low,non_word,txp,1,576.068905619283,2023.2.3,20251002
subject_51,low,true_word,cloud,1,423.9471479297983,2023.2.3,20251002
subject_51,low,non_word,pxzb,1,586.1364735829414,2023.2.3,20251002
subject_51,low,pseudoword,noment,1,483.86278209198014,2023.2.3,20251002
subject_51,low,non_word,qrn,1,583.2696996363353,2023.2.3,20251002
subject_51,low,pseudoword,drangle,0,517.0560206911451,2023.2.3,20251002
subject_51,low,non_word,qhxfs,1,590.3618804810899,2023.2.3,20251002
subject_52,high,non_word,zmdd,1,351.05647384142867,2023.2.3,20251002
subject_52,high,non_word,krsf,1,351.6100549493865,2023.2.3,20251002
subject_52,high,pseudoword,squank,1,270.51574420775046,2023.2.3,20251002
subject_52,high,true_word,music,1,162.4072599334552,2023.2.3,20251002
subject_52,high,pseudoword,noment,1,268.3921573269668,2023.2.3,20251002
subject_52,high,true_word,table,1,177.3590201015075,2023.2.3,20251002
subject_52,high,pseudoword,stroof,1,267.8028470419142,2023.2.3,20251002
subject_52,high,non_word,qhxfs,1,357.48952112259235,2023.2.3,20251002
subject_52,high,pseudoword,glorp,1,262.2525113783581,2023.2.3,20251002
subject_52,high,true_word,house,1,170.54242967073685,2023.2.3,20251002
subject_52,high,non_word,pxzb,1,359.38121851386404,2023.2.3,20251002
subject_52,high,true_word,cloud,0,182.4397701234377,2023.2.3,20251002
subject_52,high,true_word,plant,1,181.3315896578931,2023.2.3,20251002
subject_52,high,non_word,tdytt,1,357.0843147362862,2023.2.3,20251002
subject_52,high,true_word,river,1,160.46053992950468,2023.2.3,20251002
subject_52,high,true_word,apple,1,193.1645099704026,2023.2.3,20251002
subject_52,high,pseudoword,drangle,1,244.05208265194568,2023.2.3,20251002
subject_52,high,pseudoword,stroof,0,269.6742672320946,2023.2.3,20251002
subject_52,high,non_word,xkrskm,1,354.9499397636381,2023.2.3,20251002
subject_52,high,pseudoword,noment,1,271.88242846374493,2023.2.3,20251002
subject_52,high,pseudoword,clembid,1,250.27439844824906,2023.2.3,20251002
subject_52,high,non_word,pxzb,1,341.5449995009642,2023.2.3,20251002
subject_52,high,non_word,xtfbf,1,335.341384998176,2023.2.3,20251002
subject_52,high,pseudoword,flicket,1,259.1976904948254,2023.2.3,20251002
subject_52,high,pseudoword,flicket,1,264.8167851270396,2023.2.3,20251002
subject_52,high,non_word,xzjhx,1,353.15824165084985,2023.2.3,20251002
subject_52,high,non_word,xkrskm,1,346.28014936965826,2023.2.3,20251002
subject_52,high,non_word,txp,1,348.38622282032577,2023.2.3,20251002
subject_52,high,non_word,xtfbf,1,351.0360220634185,2023.2.3,20251002
subject_52,high,pseudoword,sprentle,1,258.1722494097671,2023.2.3,20251002
subject_52,high,pseudoword,tremion,1,259.2665853458914,2023.2.3,20251002
subject_52,high,non_word,tdytt,1,322.1751371392372,2023.2.3,20251002
subject_52,high,true_word,music,1,196.3786985274758,2023.2.3,20251002
subject_52,high,true_word,house,1,195.42488761664563,2023.2.3,20251002
subject_52,high,pseudoword,glorp,1,279.5638946382495,2023.2.3,20251002
subject_52,high,true_word,cloud,1,183.27612566125157,2023.2.3,20251002
subject_52,high,pseudoword,sprentle,1,243.18497301003634,2023.2.3,20251002
subject_52,high,true_word,river,1,191.6088299151294,2023.2.3,20251002
subject_52,high,pseudoword,squank,1,260.4661899612377,2023.2.3,20251002
subject_52,high,non_word,krsf,1,351.4294770986406,2023.2.3,20251002
subject_52,high,true_word,smile,1,173.19155820645926,2023.2.3,20251002
subject_52,high,true_word,table,1,160.58941113020973,2023.2.3,20251002
subject_52,high,pseudoword,drangle,1,241.58376450874457,2023.2.3,20251002
subject_52,high,non_word,qrn,1,330.4325015651062,2023.2.3,20251002
subject_52,high,true_word,bread,1,192.26829954577028,2023.2.3,20251002
subject_52,high,true_word,apple,1,163.0170009567478,2023.2.3,20251002
subject_52,high,non_word,txp,1,332.79120168201484,2023.2.3,20251002
subject_52,high,non_word,xzjhx,1,330.7917762808248,2023.2.3,20251002
subject_52,high,pseudoword,plenimate,1,243.35024412849594,2023.2.3,20251002
subject_52,high,non_word,zmdd,1,329.49816299407377,2023.2.3,20251002
subject_52,high,non_word,qrn,1,339.8003305887485,2023.2.3,20251002
subject_52,high,true_word,chair,1,160.07740406904387,2023.2.3,20251002
subject_52,high,pseudoword,plenimate,1,256.93964428987067,2023.2.3,20251002
subject_52,high,true_word,plant,1,187.78655691911874,2023.2.3,20251002
subject_52,high,true_word,chair,1,183.11762072324888,2023.2.3,20251002
subject_52,high,pseudoword,tremion,1,252.00478339963166,2023.2.3,20251002
subject_52,high,non_word,qhxfs,1,333.9940848233698,2023.2.3,20251002
subject_52,high,true_word,smile,1,197.66134579325367,2023.2.3,20251002
subject_52,high,pseudoword,clembid,1,275.2827693100546,2023.2.3,20251002
subject_52,high,true_word,bread,1,181.28450785499848,2023.2.3,20251002
subject_53,low,true_word,bread,1,409.798627171929,2023.2.3,20251002
subject_53,low,true_word,apple,1,414.98273278411415,2023.2.3,20251002
subject_53,low,pseudoword,squank,1,509.98973094839334,2023.2.3,20251002
subject_53,low,non_word,zmdd,1,563.1164479228253,2023.2.3,20251002
subject_53,low,non_word,qhxfs,1,590.141537187444,2023.2.3,20251002
subject_53,low,non_word,qhxfs,0,569.8911468523379,2023.2.3,20251002
subject_53,low,pseudoword,flicket,1,488.6355602386785,2023.2.3,20251002
subject_53,low,non_word,krsf,1,568.1832520280869,2023.2.3,20251002
subject_53,low,pseudoword,noment,1,495.9287094697709,2023.2.3,20251002
subject_53,low,pseudoword,drangle,1,481.51522916786894,2023.2.3,20251002
subject_53,low,non_word,txp,1,594.5963297352217,2023.2.3,20251002
subject_53,low,pseudoword,glorp,1,513.763092897507,2023.2.3,20251002
subject_53,low,pseudoword,glorp,1,517.1584147151465,2023.2.3,20251002
subject_53,low,true_word,cloud,1,416.275011327228,2023.2.3,20251002
subject_53,low,true_word,smile,1,421.38680458604256,2023.2.3,20251002
subject_53,low,true_word,bread,1,434.1644799431269,2023.2.3,20251002
subject_53,low,pseudoword,flicket,0,507.6139229679458,2023.2.3,20251002
subject_53,low,non_word,qrn,1,567.9899002636579,2023.2.3,20251002
subject_53,low,true_word,chair,0,426.20529533529555,2023.2.3,20251002
subject_53,low,true_word,plant,1,435.1565376439623,2023.2.3,20251002
subject_53,low,pseudoword,stroof,1,519.469114145932,2023.2.3,20251002
subject_53,low,true_word,apple,1,426.4010204361003,2023.2.3,20251002
subject_53,low,pseudoword,clembid,1,484.7361947653689,2023.2.3,20251002
subject_53,low,pseudoword,sprentle,1,495.27091683688485,2023.2.3,20251002
subject_53,low,non_word,xzjhx,1,585.9411607177135,2023.2.3,20251002
subject_53,low,pseudoword,plenimate,1,491.6039543665585,2023.2.3,20251002
subject_53,low,true_word,music,1,425.29572700821296,2023.2.3,20251002
subject_53,low,non_word,xkrskm,1,596.9211810898087,2023.2.3,20251002
subject_53,low,non_word,pxzb,1,572.2066826162879,2023.2.3,20251002
subject_53,low,non_word,qrn,1,583.7216091440145,2023.2.3,20251002
subject_53,low,true_word,chair,1,408.45649102027556,2023.2.3,20251002
subject_53,low,true_word,house,1,432.87801466186664,2023.2.3,20251002
subject_53,low,true_word,house,0,415.4457900625962,2023.2.3,20251002
subject_53,low,true_word,table,1,422.6509318026662,2023.2.3,20251002
subject_53,low,true_word,plant,1,439.6801011327789,2023.2.3,20251002
subject_53,low,non_word,xkrskm,1,576.7162186281998,2023.2.3,20251002
subject_53,low,true_word,table,1,414.81856778360407,2023.2.3,20251002
subject_53,low,pseudoword,stroof,1,481.0567932120311,2023.2.3,20251002
subject_53,low,non_word,zmdd,1,570.9282489663036,2023.2.3,20251002
subject_53,low,true_word,river,1,413.99157028854745,2023.2.3,20251002
subject_53,low,non_word,pxzb,1,594.437988040024,2023.2.3,20251002
subject_53,low,true_word,cloud,1,403.7756063373227,2023.2.3,20251002
subject_53,low,non_word,tdytt,1,598.9747502052605,2023.2.3,20251002
subject_53,low,pseudoword,plenimate,1,500.7545417932942,2023.2.3,20251002
subject_53,low,true_word,smile,1,419.77666346055594,2023.2.3,20251002
subject_53,low,pseudoword,clembid,1,512.5299596146951,2023.2.3,20251002
subject_53,low,non_word,xtfbf,1,570.0772069904648,2023.2.3,20251002
subject_53,low,true_word,river,1,413.2552825389555,2023.2.3,20251002
subject_53,low,pseudoword,squank,1,502.2637962970726,2023.2.3,20251002
subject_53,low,non_word,xzjhx,1,565.4707702668086,2023.2.3,20251002
subject_53,low,non_word,krsf,0,586.2892165853519,2023.2.3,20251002
subject_53,low,non_word,txp,1,593.9209556590845,2023.2.3,20251002
subject_53,low,non_word,xtfbf,0,561.6533037955329,2023.2.3,20251002
subject_53,low,non_word,tdytt,1,587.4473119233925,2023.2.3,20251002
subject_53,low,pseudoword,drangle,0,518.2075818194916,2023.2.3,20251002
subject_53,low,true_word,music,1,415.59793415799504,2023.2.3,20251002
subject_53,low,pseudoword,sprentle,1,481.9494467034949,2023.2.3,20251002
subject_53,low,pseudoword,tremion,1,497.3611077808207,2023.2.3,20251002
subject_53,low,pseudoword,tremion,1,489.3068417895915,2023.2.3,20251002
subject_53,low,pseudoword,noment,1,484.37297451919056,2023.2.3,20251002
subject_54,high,pseudoword,drangle,1,264.7033626674965,2023.2.3,20251002
subject_54,high,pseudoword,glorp,1,279.914396608438,2023.2.3,20251002
subject_54,high,non_word,xtfbf,1,329.54085777465025,2023.2.3,20251002
subject_54,high,non_word,pxzb,1,320.9432793751775,2023.2.3,20251002
subject_54,high,true_word,smile,1,181.17929267257873,2023.2.3,20251002
subject_54,high,non_word,qrn,1,347.8047292174077,2023.2.3,20251002
subject_54,high,pseudoword,glorp,1,251.89912407671918,2023.2.3,20251002
subject_54,high,true_word,apple,1,184.7577559746453,2023.2.3,20251002
subject_54,high,non_word,krsf,1,348.09768028493124,2023.2.3,20251002
subject_54,high,non_word,txp,1,340.51653025568595,2023.2.3,20251002
subject_54,high,true_word,table,1,172.80650969450755,2023.2.3,20251002
subject_54,high,true_word,smile,1,166.89882017867674,2023.2.3,20251002
subject_54,high,true_word,cloud,1,160.32661429261475,2023.2.3,20251002
subject_54,high,pseudoword,tremion,1,271.73979166374187,2023.2.3,20251002
subject_54,high,true_word,house,1,160.6753952343058,2023.2.3,20251002
subject_54,high,true_word,cloud,1,189.6939386880646,2023.2.3,20251002
subject_54,high,non_word,xkrskm,0,359.87237371661274,2023.2.3,20251002
subject_54,high,true_word,music,1,165.23106772590913,2023.2.3,20251002
subject_54,high,non_word,qhxfs,1,321.53450813776726,2023.2.3,20251002
subject_54,high,pseudoword,sprentle,1,257.8516307455073,2023.2.3,20251002
subject_54,high,true_word,house,0,183.85556742279465,2023.2.3,20251002
subject_54,high,true_word,apple,1,188.72933584612667,2023.2.3,20251002
subject_54,high,non_word,pxzb,1,346.3307080395872,2023.2.3,20251002
subject_54,high,non_word,xkrskm,1,324.5483370693272,2023.2.3,20251002
subject_54,high,true_word,plant,1,189.55268329161925,2023.2.3,20251002
subject_54,high,pseudoword,clembid,1,257.099192866801,2023.2.3,20251002
subject_54,high,non_word,xtfbf,1,330.929337735789,2023.2.3,20251002
subject_54,high,non_word,krsf,1,324.5144647327908,2023.2.3,20251002
subject_54,high,non_word,tdytt,1,325.3305274168945,2023.2.3,20251002
subject_54,high,pseudoword,noment,1,255.16104964186297,2023.2.3,20251002
subject_54,high,true_word,table,1,191.74535613508792,2023.2.3,20251002
subject_54,high,non_word,qrn,1,327.62863456139104,2023.2.3,20251002
subject_54,high,pseudoword,tremion,1,244.94410528322297,2023.2.3,20251002
subject_54,high,non_word,xzjhx,1,322.49705690780377,2023.2.3,20251002
subject_54,high,pseudoword,drangle,1,247.03002476119389,2023.2.3,20251002
subject_54,high,pseudoword,squank,1,262.39232584278415,2023.2.3,20251002
subject_54,high,pseudoword,flicket,1,255.66412922170028,2023.2.3,20251002
subject_54,high,true_word,bread,1,191.30032822409427,2023.2.3,20251002
